report.id,period.fiscal-year,cube.description,cube.tree-sequence,report.entity-name,dimensions.count,dimension-pair,cube.primary-local-name,fact.value,unit,cube_id
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",309,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DeferredInflowsOfResourcesTaxesLeviedForASubsequentPeriodModifiedAccrual,253067.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",311,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],DeferredInflowsOfResourcesPropertyTaxesModifiedAccrual,0.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",311,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DeferredInflowsOfResourcesPropertyTaxesModifiedAccrual,302511.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",311,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DeferredInflowsOfResourcesPropertyTaxesModifiedAccrual,302511.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DeferredInflowsOfResourcesModifiedAccrual,1497872.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DeferredInflowsOfResourcesModifiedAccrual,18033702.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],DeferredInflowsOfResourcesModifiedAccrual,16535830.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],DeferredInflowsOfResourcesModifiedAccrual,49808.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DeferredInflowsOfResourcesModifiedAccrual,332462.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",316,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DeferredInflowsOfResourcesModifiedAccrual,2266076.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",326,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceNonspendable,61757.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",326,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceNonspendable,214258.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",326,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],FundBalanceNonspendable,152501.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceRestricted,0.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceRestricted,45207609.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],FundBalanceRestricted,45207609.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalanceRestricted,1502860.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceRestricted,0.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",328,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceRestricted,1582734.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",330,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalanceCommitted,378366.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",330,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceCommitted,0.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",330,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceCommitted,378366.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",332,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceAssigned,13087906.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",332,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceAssigned,13087906.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",332,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalanceAssigned,0.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",332,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceAssigned,9139.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",332,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceAssigned,9139.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceUnassigned,9789704.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceUnassigned,9036446.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],FundBalanceUnassigned,-753258.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalanceUnassigned,0.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalanceUnassigned,207623.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalanceUnassigned,207623.0,USD,300690
677267,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalance,17595289.0,USD,300690
677267,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalance,56275200.0,USD,300690
677267,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],FundBalance,38679911.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalance,22939367.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalance,67546219.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],FundBalance,44606852.0,USD,300690
677268,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalance,904833.0,USD,300690
677268,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalance,8883.0,USD,300690
677268,2020,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalance,956470.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],FundBalance,1881226.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],FundBalance,216762.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",334,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],FundBalance,2177862.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,28545528.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,146332882.0,USD,300690
677267,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,117787354.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,2114858.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,1320065.0,USD,300690
677268,2021,"300690 - Statement - Governmental Funds Balance Sheet, General, Aggregate Nonmajor, Totals (Unclassified)",335,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],LiabilitiesAndDeferredInflowsOfResourcesAndFundBalancesModifiedAccrual,6923608.0,USD,300690
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,15,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesJudicial,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,15,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueUsedForGeneralGovernmentServicesJudicial,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,15,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromOperatingGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesJudicial,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromOperatingGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,17,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromOperatingGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesLegislativeAndExecutive,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,18,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesOther,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,18,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueUsedForGeneralGovernmentServicesOther,675392.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,18,County of Ogemaw,2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromOperatingGrantsAndContributionsMember'}]",RevenueUsedForGeneralGovernmentServicesOther,660818.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,19,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueForGeneralGovernment,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,19,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueForGeneralGovernment,11741163.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,19,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromOperatingGrantsAndContributionsMember'}]",RevenueForGeneralGovernment,1891563.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,27,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromCapitalGrantsAndContributionsMember'}]",RevenueForPublicSafetyServices,0.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,27,"Flint, Michigan",2,"[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}, {'TypeOfProgramRevenuesAxis': 'ProgramRevenuesFromChargesForServicesMember'}]",RevenueForPublicSafetyServices,3234396.0,USD,200000
